PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice,LotArea,LotShape,BldgTp,OverallQuality,OverallCondition
923225040,1976,1976,0,1,840,200,1,1060,0,1060,1,0,1,3,6,1,3,2,572,100,110,129900,4224,1,0,5,7
923225050,1976,1976,0,1,874,268,1,1142,0,1142,1,1,1,3,6,1,3,2,528,536,90,134000,4224,1,0,5,5
923226300,1972,1972,0,1,252,294,1,546,546,1092,0,1,1,3,5,0,3,1,253,0,0,85500,1504,1,0,4,4
923228200,1970,1970,0,1,503,27,1,530,462,992,1,0,1,2,4,0,2,1,297,112,97,106500,1533,1,0,4,5
923228220,1970,1970,189,1,384,162,3,546,546,1092,0,1,1,3,5,0,0,0,0,0,64,93900,1495,1,0,4,6
923228250,1970,1970,80,0,0,546,0,546,546,1092,0,1,1,3,6,0,3,1,286,0,0,75000,2001,1,0,4,5
923228290,1970,1970,0,1,131,0,2,630,0,630,1,0,1,1,3,0,0,0,0,0,0,84500,1936,1,0,4,6
923228390,1976,1976,0,0,0,546,3,546,546,1092,0,1,1,3,6,0,3,1,286,0,0,75190,1890,1,0,4,3
923229010,1976,1976,0,1,539,490,1,1062,0,1062,1,0,1,3,5,2,3,2,539,120,0,146800,11333,0,1,6,5
923229040,1977,1977,144,1,923,0,1,1008,0,1008,1,0,1,1,4,1,3,2,678,201,66,153500,9129,1,1,5,5
923229140,1977,1994,0,1,1112,48,1,1676,0,1676,1,1,1,3,6,2,3,2,672,690,90,196000,33983,0,1,5,6
923230010,1977,1977,0,1,531,185,3,716,716,1432,1,1,1,3,6,1,3,2,531,0,136,157000,8286,0,1,5,7
923230120,1971,1971,0,1,796,0,1,796,0,796,0,0,1,2,5,0,0,0,0,129,0,138000,6723,1,1,5,7
923230180,1970,1970,0,1,619,149,3,768,0,768,1,0,1,2,5,0,1,2,624,104,0,129500,7244,1,1,5,7
923251160,1961,1961,198,1,811,585,1,1608,0,1608,0,0,1,3,6,0,3,1,444,152,38,80000,27697,1,1,4,3
923252080,1982,2006,0,1,565,280,1,845,0,845,1,0,1,2,4,0,1,2,360,0,0,129500,7599,1,1,4,6
923275010,1976,2003,0,1,1090,0,1,1178,0,1178,1,1,1,3,6,0,3,2,502,0,44,135000,11000,0,1,5,6
923275200,1982,1982,0,1,546,270,1,816,0,816,0,0,1,2,5,0,3,1,264,168,0,124500,8314,1,1,5,7
923276180,1983,1983,0,1,596,220,1,816,0,816,1,0,1,2,4,0,3,1,264,330,0,139000,11625,0,1,5,7
923400150,1991,1992,0,1,212,762,1,974,0,974,0,0,1,3,5,0,0,0,0,0,28,93500,10712,1,1,5,5
923425030,1984,1984,0,1,516,348,1,887,0,887,0,0,1,3,5,0,3,1,288,140,0,124500,10447,1,1,5,6
526302030,1954,1954,28,1,468,171,2,1293,0,1293,1,0,2,2,5,0,3,2,452,280,0,149900,11027,0,1,6,5
526302040,1956,1956,244,1,773,235,1,1024,0,1024,1,0,1,2,5,2,3,1,313,0,0,157500,10533,0,1,6,6
526302120,1957,1957,302,1,1127,490,0,1797,0,1797,0,1,1,3,7,1,3,3,963,0,0,169000,11765,0,1,5,5
526303060,1957,1957,902,1,1110,595,3,1390,0,1390,1,1,1,1,4,2,3,2,550,0,189,252000,39384,0,1,6,6
526354020,1969,1969,434,0,0,1851,2,1851,0,1851,0,0,2,3,8,1,3,2,506,0,146,192100,11727,1,1,7,6
527105060,1997,1998,0,1,700,113,3,813,712,1525,1,1,2,3,6,1,3,2,400,421,72,183500,8238,0,1,6,5
527106010,1997,1997,285,0,0,964,2,993,1243,2236,0,1,2,4,8,1,2,2,642,0,0,222000,13006,0,1,7,5
527107020,1995,1995,0,0,0,781,2,781,890,1671,0,1,2,3,7,1,3,2,423,0,84,170000,13041,0,1,6,5
527107030,1995,1996,0,1,592,99,2,691,807,1498,0,1,2,3,6,1,3,2,409,315,44,187500,13031,0,1,6,5
527107120,1996,1996,0,0,0,821,2,821,955,1776,0,1,2,3,7,1,2,2,443,286,116,202000,9783,0,1,6,5
527107240,1997,1997,0,1,714,88,2,802,709,1511,1,1,2,3,8,1,3,2,413,95,75,185000,11207,0,1,6,5
527108010,2005,2006,456,1,57,1335,3,1392,1070,2462,1,1,2,4,9,1,3,2,576,239,132,320000,19378,0,1,7,5
527108020,2006,2006,27,0,0,1670,3,1670,0,1670,0,0,2,3,7,1,3,3,690,144,60,240000,14859,0,1,7,5
527108030,2005,2005,216,0,0,1074,3,1074,990,2064,0,1,2,4,7,1,3,2,527,0,119,250000,13128,0,1,8,5
527108040,2005,2005,0,0,0,893,3,901,900,1801,0,1,2,3,8,1,3,3,800,0,116,239900,10463,0,1,8,5
527108060,2005,2006,248,1,60,1640,3,1700,512,2212,1,1,2,3,9,1,3,3,773,237,38,309000,13751,0,1,7,5
527108090,2006,2006,0,0,0,868,3,887,1134,2021,0,1,2,3,9,1,2,2,422,0,100,274725,23257,0,1,7,5
527146135,1994,1994,0,0,0,2062,3,2079,608,2687,0,1,2,4,9,0,3,2,618,168,12,270000,13108,0,1,8,5
527158020,1993,1994,112,1,705,455,2,1169,0,1169,0,0,2,3,6,1,3,2,402,0,26,183500,8076,0,1,6,6
527163020,1993,1994,112,1,518,179,2,697,804,1501,0,1,2,3,6,1,3,2,420,190,63,165600,7685,0,1,6,5
527166030,1998,1998,0,0,0,935,2,955,677,1632,0,1,2,3,8,1,3,2,462,0,28,176500,9084,0,1,7,5
527182020,1987,1987,0,0,0,1191,1,1204,0,1204,0,0,2,2,5,0,3,2,461,120,70,130000,3701,0,0,8,5
527190050,1987,1987,0,1,495,354,2,1064,703,1767,1,0,2,2,5,1,3,2,504,441,35,239000,5306,0,0,7,7
527190220,1985,1985,0,1,1148,594,1,1742,0,1742,1,0,2,2,5,1,3,2,564,114,28,275000,6563,0,1,8,5
527210050,2006,2006,184,1,205,889,3,1102,1371,2473,0,1,2,4,11,1,2,3,675,246,39,356383,12292,0,1,9,5
527250040,1955,1955,0,1,1056,0,1,1056,0,1056,1,0,1,3,5,0,3,2,572,264,0,145000,34650,1,1,5,5
527252090,2005,2005,230,1,1191,523,3,1714,0,1714,1,0,2,2,7,1,3,2,517,156,55,318000,8147,1,0,9,5
527254070,2005,2006,238,1,1422,392,3,1826,0,1826,1,0,2,3,7,1,3,3,758,180,75,319000,11302,0,1,8,5
527301010,1984,1998,0,1,213,995,3,1621,0,1621,1,0,2,3,8,0,3,2,440,108,45,202500,14145,1,1,7,7
527302080,1988,1988,178,1,1002,0,2,1377,806,2183,0,1,2,4,9,0,3,3,786,0,0,229000,13837,0,1,7,5
527325160,1977,1994,34,1,795,0,0,1468,795,2263,1,1,2,3,9,1,3,2,539,0,250,235000,16659,0,1,7,7
527327080,1976,1976,120,1,712,84,1,790,784,1574,1,1,2,3,6,1,3,2,566,306,111,190000,18800,0,1,6,5
527328010,1980,1980,130,1,850,138,1,1102,0,1102,1,0,1,2,5,1,3,2,582,140,22,169000,10464,0,1,6,6
527354040,1988,1988,102,1,929,916,2,1872,0,1872,0,0,2,3,6,1,3,2,604,197,39,241500,10400,1,1,7,5
527355060,1978,1978,68,0,0,945,1,945,912,1857,0,1,2,4,8,1,3,2,482,400,105,188900,10530,1,1,7,5
527355280,1980,1980,157,1,625,0,1,1686,0,1686,1,0,2,3,7,1,3,2,612,384,131,207500,10240,1,1,6,6
527356060,1975,1975,0,1,550,163,1,811,741,1552,1,1,2,3,6,1,3,2,434,209,208,179900,11475,1,1,6,6
527358090,1976,1976,252,1,1005,42,1,1083,0,1083,1,0,1,2,5,1,3,2,596,444,0,172000,9927,0,1,7,5
527365010,2005,2006,0,1,788,172,3,960,1358,2318,1,1,2,3,8,1,2,2,541,0,246,294323,9512,0,1,7,5
527376090,1975,1975,0,1,788,268,3,1074,0,1074,1,1,1,3,6,0,3,2,495,0,88,153500,10140,1,1,5,6
527376110,1976,1976,0,1,194,638,1,832,832,1664,0,1,2,4,8,1,3,2,528,0,28,162900,10140,1,1,7,5
527377030,1974,1999,99,1,663,0,0,1309,0,1309,1,1,1,3,5,1,3,2,484,265,0,181000,10140,1,1,6,6
527378010,1974,1974,176,1,755,348,1,1103,0,1103,0,0,2,3,6,0,3,2,462,295,84,155000,10000,1,1,6,6
527402210,1969,1969,0,1,75,230,3,1096,0,1096,1,0,1,3,6,0,3,1,299,240,32,138800,15870,0,1,5,5
527402380,1970,1970,0,0,0,864,2,864,0,864,0,0,1,3,5,0,3,1,280,0,0,116050,9353,1,1,4,5
527403120,1971,1971,0,1,614,244,1,858,0,858,0,0,1,3,5,0,0,0,0,0,0,88000,8125,0,1,4,4
527404180,1971,1971,0,1,20,224,1,874,0,874,0,0,1,3,5,0,1,2,576,63,0,97500,7200,1,1,4,4
527427210,2002,2002,0,1,951,536,3,1419,0,1419,1,0,2,2,4,0,3,2,543,196,68,190000,8773,0,0,6,5
527450010,1973,1973,514,0,0,525,1,525,567,1092,0,1,1,3,6,0,1,2,440,0,0,105500,2760,1,0,6,5
527450080,1973,1973,200,1,402,363,2,765,600,1365,0,1,1,3,7,1,3,2,440,0,36,125500,2160,1,0,5,6
527450210,1973,1973,408,1,309,174,1,483,504,987,0,1,1,2,5,0,1,1,264,72,0,83000,1953,1,0,6,5
527450460,1972,1972,380,1,282,212,3,494,536,1030,0,1,1,3,6,0,1,1,264,0,0,116000,1890,1,0,6,7
527451200,1971,1971,236,0,0,672,1,672,546,1218,0,1,1,3,7,0,0,0,0,201,0,91500,1680,1,0,6,5
527451380,1972,1972,281,1,317,355,2,672,546,1218,0,1,1,3,7,0,1,1,264,0,28,118000,1680,1,0,6,7
527451450,1972,1972,504,1,276,207,1,483,465,948,0,1,1,2,5,0,1,1,264,0,0,89000,1680,1,0,6,5
527451460,1972,1972,504,1,382,143,2,525,567,1092,0,1,1,3,6,0,1,1,264,352,0,108000,1680,1,0,6,5
527451520,1972,1972,297,0,0,483,1,483,504,987,0,1,1,2,5,1,3,1,288,0,0,94500,1680,1,0,6,5
527452070,1975,1975,0,1,727,186,2,1069,0,1069,0,0,2,2,4,1,3,2,440,0,55,146300,4043,1,0,6,5
527452290,1967,1975,0,1,373,462,1,1387,0,1387,1,0,1,3,6,1,3,1,300,0,0,145000,7514,1,1,5,7
527452310,1967,1967,0,1,769,95,1,900,0,900,1,0,1,3,6,1,3,1,288,175,144,123000,7838,1,1,5,5
527453070,1976,1976,0,1,120,443,1,1055,0,1055,1,0,2,2,4,0,3,1,319,0,29,137500,2280,1,0,7,7
527455100,1976,1976,0,1,70,785,2,855,601,1456,0,1,2,3,6,1,3,2,460,0,28,144000,2179,1,0,6,5
528102010,2004,2005,66,1,1447,533,3,1980,0,1980,1,0,2,3,8,1,3,3,770,194,45,315000,16737,1,1,9,5
528102080,2006,2006,215,1,1369,369,2,1738,851,2589,1,1,2,4,11,1,3,3,831,0,0,412083,16387,0,1,9,5
528106120,2004,2004,232,0,0,1618,3,1618,0,1618,0,0,2,2,6,1,3,3,880,0,0,252000,16163,1,1,8,5
528112010,2006,2006,206,0,0,1721,3,1740,0,1740,0,0,2,4,8,0,3,3,874,0,43,293000,12228,1,1,7,5
528116030,2004,2005,378,1,1261,572,3,1850,0,1850,1,0,2,3,8,1,3,3,772,519,112,326000,16033,0,1,9,5
528118110,2005,2006,525,0,0,1090,3,1117,1089,2206,0,1,2,4,10,1,2,3,670,148,95,300000,13975,0,1,9,5
528120110,2005,2005,178,0,0,1030,2,1038,1060,2098,0,1,2,3,8,1,3,3,878,192,52,275500,10240,1,1,8,5
528142060,2006,2006,0,0,0,1054,2,1054,1335,2389,0,1,2,4,10,1,2,3,672,176,64,298236,10672,0,1,8,5
528142070,2005,2006,142,1,880,644,3,1544,814,2358,1,1,2,4,10,1,2,3,784,120,34,329900,11643,0,1,8,5
528142110,2003,2004,0,1,1274,622,3,1944,0,1944,1,0,2,3,8,3,3,3,708,208,175,360000,12378,0,1,9,5
528144030,2006,2006,788,0,0,1085,3,1120,850,1970,0,1,2,3,8,1,2,3,753,177,74,281000,11065,0,1,8,5
528164040,2003,2004,562,1,1567,225,3,1792,0,1792,1,0,2,2,6,1,3,3,874,206,49,374000,11846,0,1,9,5
528172020,2005,2005,280,1,546,512,3,1058,846,1904,1,1,2,3,8,1,2,2,736,179,60,275000,10927,1,1,8,5
528172150,2004,2004,112,1,994,426,3,1426,488,1914,1,1,2,3,9,1,2,3,746,168,127,279000,13215,0,1,8,5
528174080,2005,2005,240,1,659,705,3,1364,0,1364,1,0,2,2,6,1,3,2,484,192,36,185850,7052,0,0,7,5
528181030,2005,2006,94,0,0,1368,3,1368,0,1368,0,0,2,2,6,1,3,2,474,132,35,202500,6955,0,0,7,5
528181040,2005,2006,94,0,0,1368,3,1368,0,1368,0,0,2,2,6,1,3,2,474,132,35,202665,6792,0,0,7,5
528186100,2006,2006,518,1,1023,663,3,1686,0,1686,1,0,2,1,6,1,3,3,899,266,100,332200,7740,1,0,9,5
528188040,2003,2003,163,0,0,1405,3,1405,0,1405,0,0,2,2,6,1,3,2,478,148,36,171750,3136,0,0,7,5
528218030,2005,2006,0,1,28,1288,3,1316,0,1316,0,0,2,3,6,1,3,2,397,100,0,169990,10237,1,1,6,5
528218060,2005,2006,0,0,0,728,3,728,728,1456,0,1,2,3,8,1,3,2,390,0,24,170440,10237,1,1,6,5
528218080,2006,2006,0,0,0,738,3,738,754,1492,0,1,2,3,8,0,3,2,440,0,32,169985,10237,1,1,7,5
528218130,2006,2006,0,1,554,100,3,664,832,1496,1,1,2,3,7,1,3,2,426,100,24,179665,17104,0,1,7,5
528218140,2006,2006,0,0,0,879,3,879,984,1863,0,1,2,4,9,1,2,3,660,100,17,219210,14054,0,1,7,5
528221010,2006,2006,0,0,0,1326,3,1326,0,1326,0,0,2,3,6,0,3,2,427,100,0,174190,11660,0,1,6,5
528221100,2006,2006,0,0,0,728,2,728,728,1456,0,1,2,3,8,0,3,2,429,0,0,172785,15578,0,1,6,5
528222010,2004,2005,236,0,0,1052,3,1052,1321,2373,0,1,2,4,9,1,2,3,632,120,46,258000,11631,0,1,8,5
528222020,2006,2006,0,0,0,738,3,738,754,1492,0,1,2,3,8,0,3,2,440,100,32,185101,9073,0,1,7,5
528228280,2006,2006,14,1,453,767,3,1364,0,1364,1,0,2,2,6,1,3,2,437,100,16,210250,3087,1,0,7,5
528228325,2003,2004,18,0,0,1374,3,1557,0,1557,0,0,2,2,7,1,3,2,420,143,20,234000,3196,1,0,7,5
528228340,2003,2003,40,0,0,1273,3,1456,0,1456,0,0,2,2,7,1,3,2,400,143,20,215000,3196,1,0,8,5
528228360,2002,2002,40,1,1038,330,3,1511,0,1511,1,0,2,2,5,1,3,2,398,130,30,246990,2938,1,0,7,5
528228415,2004,2004,18,0,0,1375,3,1414,0,1414,0,0,2,2,6,1,3,2,398,144,20,178740,3072,1,0,7,5
528228430,2004,2004,18,1,1059,306,3,1548,0,1548,1,0,2,2,7,1,3,2,388,143,20,225000,3072,1,0,7,5
528228545,2005,2006,16,1,16,1232,3,1248,0,1248,0,0,2,2,5,0,3,2,438,108,0,167240,3010,1,0,7,5
528228550,2005,2006,14,1,16,1126,3,1142,0,1142,0,0,2,2,6,0,3,2,440,90,0,156820,3010,1,0,7,5
528228565,2005,2005,145,1,16,1346,3,1506,0,1506,0,0,2,2,6,1,3,2,440,142,20,213490,3013,1,0,7,5
528228575,2006,2006,0,1,1154,366,3,1567,0,1567,1,0,2,1,7,1,3,3,648,312,0,264561,3982,1,0,8,5
528228580,2006,2006,45,1,1070,286,3,1500,0,1500,1,0,2,2,6,1,3,3,648,161,20,246578,4045,1,0,7,5
528231050,2005,2005,0,0,0,732,3,734,1104,1838,0,1,2,4,7,1,2,2,372,100,40,192140,21930,0,1,5,5
528235050,2002,2003,0,1,457,326,3,807,702,1509,1,1,2,3,7,1,3,2,393,100,75,183200,7861,0,1,6,5
528235130,2004,2004,0,0,0,707,3,707,707,1414,0,1,2,3,6,1,3,2,403,100,35,178000,9056,0,1,8,5
528235190,2004,2005,0,0,0,848,3,848,750,1598,0,1,2,3,7,1,3,2,433,100,48,201490,9171,0,1,7,5
528240080,2000,2000,40,0,0,1406,3,1454,482,1936,0,1,2,3,7,1,3,2,504,188,124,230500,11194,0,1,8,5
528250060,2003,2003,0,0,0,783,3,807,702,1509,0,1,2,3,8,1,3,2,393,0,75,180000,7875,1,1,7,5
528275060,2000,2000,0,0,0,953,3,953,711,1664,0,1,2,3,7,1,3,2,460,100,40,172400,8121,0,1,6,5
528275080,2000,2000,0,1,732,250,3,1008,881,1889,0,1,2,3,9,1,3,2,431,0,0,215000,8658,0,1,6,5
528280100,1998,1999,0,0,0,930,2,956,930,1886,0,1,2,4,10,1,3,2,431,89,0,199900,11214,0,1,7,5
528290140,2000,2000,0,1,786,173,3,959,712,1671,1,1,2,3,7,1,3,2,472,0,38,173000,10852,0,1,6,5
528294070,1999,1999,302,0,0,975,3,1005,1286,2291,0,1,2,4,8,1,2,2,429,192,0,230000,8738,0,1,7,5
528315030,1997,1998,423,1,1074,322,3,1407,985,2392,1,1,2,3,7,1,3,3,870,0,70,348000,9452,1,1,8,5
528315070,1998,1998,242,1,791,253,3,1079,897,1976,1,1,2,3,7,1,3,3,885,210,31,286000,9660,0,1,8,5
528315080,2000,2000,322,1,505,655,3,1205,1029,2234,1,1,2,3,7,1,2,3,768,0,50,300000,9545,1,1,8,5
528327010,2000,2000,877,1,1182,358,3,1540,1315,2855,1,1,2,4,9,1,3,3,774,247,55,405000,9233,0,1,9,5
528344060,1998,1998,530,1,956,130,3,1086,838,1924,1,1,2,3,7,1,3,2,592,208,75,280000,12011,0,1,8,5
528348010,1998,1998,650,0,0,1141,2,1165,1098,2263,0,1,2,4,10,1,2,2,420,144,123,258000,12090,1,1,8,5
528358030,1995,1995,397,1,527,815,3,1358,1368,2726,0,1,2,4,9,1,3,3,725,307,169,350000,10019,0,1,8,5
528363070,1994,1995,501,1,380,742,3,1305,1189,2494,1,1,2,4,9,1,3,3,803,200,95,321000,10236,0,1,8,5
528365090,1994,1994,391,1,740,425,3,1203,1323,2526,1,1,2,4,8,1,3,3,844,309,78,290000,10120,1,1,8,5
528366040,1993,1993,420,1,247,0,3,1565,1234,2799,1,1,2,3,8,1,3,3,704,432,136,315000,12585,0,1,8,5
528429060,2005,2006,192,0,0,1100,3,1116,848,1964,0,1,2,3,8,1,2,2,760,200,70,252000,12447,0,1,8,5
528429120,2005,2006,0,1,1721,356,3,2097,0,2097,1,1,1,1,8,1,3,3,1134,192,267,423000,20896,0,1,8,5
528429130,2006,2006,420,1,1220,440,3,1660,0,1660,1,0,2,3,8,1,3,2,500,322,50,290000,10182,0,1,8,5
528439030,2005,2005,228,0,0,1616,3,1616,0,1616,0,0,2,3,7,0,3,3,834,208,59,232000,8688,1,1,7,5
528445010,2006,2006,60,0,0,1504,3,1504,0,1504,0,0,2,3,7,0,3,2,510,144,0,199000,10936,1,1,8,5
528456200,2006,2006,0,1,24,1254,3,1278,0,1278,0,0,2,2,5,0,3,2,584,0,60,198600,8640,1,1,8,5
528477030,2006,2006,0,0,0,1489,3,1489,0,1489,0,0,2,3,7,1,3,2,776,0,140,232600,11216,1,1,8,5
528480070,2006,2006,0,0,0,1095,2,1095,844,1939,0,1,2,3,8,1,3,3,1053,192,51,266000,10728,1,1,8,5
528480100,2005,2006,0,0,0,756,3,756,797,1553,0,1,2,3,6,0,3,2,615,0,45,186500,8125,1,1,7,5
528480110,2005,2005,0,0,0,858,3,858,858,1716,0,1,2,3,7,0,3,2,615,0,53,200825,8125,1,1,6,5
528480150,2006,2006,0,0,0,770,3,778,798,1576,0,1,2,3,6,0,3,2,614,0,50,197000,8125,1,1,7,5
528488110,2006,2006,68,1,905,357,2,1262,0,1262,0,0,2,2,5,0,3,2,572,0,120,185000,7200,1,1,6,5
528488120,2005,2005,0,0,0,1257,3,1266,0,1266,0,0,2,3,6,1,3,2,453,38,144,176000,7500,1,1,7,5
528488130,2006,2006,0,0,0,1293,3,1301,0,1301,1,0,2,2,5,1,3,2,572,216,121,187750,7200,1,1,7,5
531363080,2005,2005,0,1,24,1118,3,1142,0,1142,0,1,1,3,5,0,0,0,0,4,50,139500,7733,0,1,6,5
531367010,2005,2006,118,0,0,1400,3,1400,0,1400,0,0,2,3,6,0,3,2,612,144,55,186800,11024,0,1,7,5
531375060,2005,2006,0,0,0,1131,3,1131,0,1131,0,1,1,3,6,0,0,0,0,0,39,132000,13072,1,1,6,5
531375070,2005,2005,0,0,0,1141,3,1141,0,1141,0,1,1,3,6,0,1,2,484,0,0,142500,13072,1,1,6,5
531375100,2004,2004,0,1,941,217,3,1158,0,1158,1,1,1,3,5,0,1,2,576,0,50,158000,13072,1,1,6,5
531376030,2005,2005,172,0,0,891,3,891,795,1686,0,1,2,3,8,0,3,2,462,144,101,184000,7800,1,1,7,5
531376050,2005,2005,96,0,0,784,3,831,754,1585,0,1,2,3,7,0,3,2,449,100,77,184900,7632,0,1,7,5
531379030,1997,1998,0,0,0,941,3,941,896,1837,0,1,2,3,7,0,3,2,688,150,165,187000,8304,0,1,6,5
531450040,1992,1992,0,1,387,374,3,810,793,1603,0,1,2,3,7,0,3,2,484,0,124,175900,7153,1,1,6,5
531451290,1992,1993,0,1,758,78,3,844,887,1731,1,1,2,3,7,0,3,2,462,307,85,248500,9370,0,1,6,5
531452080,1990,1991,0,1,904,494,2,1398,0,1398,1,0,2,2,5,0,3,2,542,0,46,172000,7175,1,0,6,5
531452100,1991,1991,0,1,278,939,2,1217,0,1217,0,0,2,2,5,0,3,2,484,0,64,151000,7175,1,0,6,5
531452210,1994,1994,0,1,274,362,3,636,684,1320,0,1,2,3,6,0,3,2,472,0,40,150000,9019,0,1,6,5
531478010,1966,1966,0,1,1056,0,1,1056,0,1056,1,0,1,2,5,0,1,1,384,0,42,107000,8900,1,1,4,4
531479030,1965,1965,0,1,641,187,2,965,0,965,1,0,1,3,6,0,1,1,300,421,0,119900,7800,1,1,5,5
532351060,1962,1962,51,1,36,952,3,988,0,988,1,0,1,3,6,0,1,2,624,0,0,129500,9100,1,1,5,4
532353030,1962,2002,0,1,612,252,2,1211,0,1211,0,0,1,2,6,1,1,2,576,161,0,144000,9240,0,1,5,6
532353180,1977,1995,46,1,506,0,1,1212,0,1212,1,0,1,3,6,1,3,2,492,292,12,151000,8471,0,1,6,7
532376080,1965,1965,0,1,554,430,1,984,0,984,0,0,1,3,5,0,3,1,310,0,0,126000,9308,0,1,5,5
532376180,1968,1968,90,1,162,450,1,909,0,909,0,0,1,3,5,0,3,1,294,0,155,116000,8450,1,1,5,6
532376250,1963,1963,0,1,181,744,2,925,0,925,1,0,1,2,5,0,1,2,484,203,74,133500,8638,0,1,5,6
532378050,1965,1965,0,1,712,312,1,1024,0,1024,0,1,1,3,5,0,3,1,308,0,0,120875,13052,0,1,5,6
532378070,1965,1965,114,1,560,0,1,935,0,935,1,0,1,3,5,0,3,1,288,180,0,137000,13526,0,1,5,6
532378130,1964,1964,0,1,644,268,1,912,0,912,0,0,1,3,6,0,0,0,0,0,0,124000,8020,0,1,5,6
532378160,1961,1994,0,1,465,447,1,1236,0,1236,0,0,1,3,6,1,3,1,288,0,0,135000,6993,1,1,5,7
532378220,1967,1967,0,1,659,253,1,941,0,941,0,0,1,3,6,1,3,1,288,64,0,129200,8789,0,1,5,6
532476050,1974,1974,145,1,1023,228,2,2151,495,2646,1,0,2,3,9,4,3,2,550,641,100,260000,14330,0,1,7,4
533110130,1991,1992,284,0,0,1288,3,1301,1116,2417,0,1,2,4,9,1,3,2,462,127,82,260000,16059,1,1,8,5
533125120,1992,1993,692,1,1118,216,3,1520,1306,2826,1,1,2,3,9,3,3,3,888,177,208,334000,11025,1,1,8,5
533127080,1993,1993,0,1,1012,326,3,1352,1168,2520,1,1,2,5,10,1,3,3,796,209,55,310000,14541,0,1,8,7
533128030,1992,2000,0,1,728,367,3,1166,1129,2295,1,1,2,4,9,1,3,2,590,0,40,268000,13346,0,1,7,5
533128090,1994,1995,0,1,1456,168,3,1624,0,1624,1,0,2,2,5,1,3,3,757,0,114,262000,12461,1,1,8,5
533206040,2004,2004,0,0,0,1143,3,1143,0,1143,0,1,1,1,5,1,3,2,588,0,191,176400,3628,1,0,7,5
533208050,2005,2005,0,1,1039,208,3,1247,0,1247,1,1,1,1,4,1,3,2,550,0,84,197000,3316,0,0,8,5
533212100,2005,2005,0,0,0,600,3,520,600,1200,0,1,2,2,4,0,1,2,480,0,166,151000,3180,1,0,7,5
533212110,2005,2005,0,0,0,600,3,520,623,1223,0,1,2,2,4,0,1,2,480,0,166,147400,2544,1,0,7,5
533212120,2005,2005,0,0,0,600,3,520,623,1223,0,1,2,2,4,0,1,2,480,0,166,149900,2544,1,0,7,5
533212130,2005,2005,0,0,0,600,3,520,600,1200,0,1,2,2,4,0,1,2,480,0,166,144152,3180,1,0,7,5
533221080,2000,2000,513,1,353,403,3,768,756,1524,0,1,2,2,4,0,1,2,440,0,32,166000,2998,1,0,6,5
533223010,1999,1999,218,1,450,241,3,713,739,1452,1,1,2,3,6,0,1,2,506,0,34,183900,3735,1,0,7,5
533223080,2000,2000,0,1,641,32,3,673,709,1382,1,1,2,3,6,0,1,2,490,153,50,165000,2651,1,0,7,5
533223110,2003,2003,0,0,0,530,3,530,550,1080,0,1,2,2,4,0,3,2,496,0,50,139000,4447,0,0,7,5
533241010,1997,1998,0,0,0,569,3,854,840,1694,0,1,2,3,6,1,2,1,434,0,382,200000,8314,0,1,7,5
533242030,2001,2002,0,0,0,1568,3,1568,0,1568,0,0,2,3,6,1,3,2,564,0,266,221000,7180,0,1,8,5
533250130,1995,1996,0,1,437,0,3,1494,0,1494,1,1,1,2,6,1,3,2,481,0,30,270000,9549,0,0,8,5
533252020,1977,1977,0,1,767,441,1,1208,0,1208,1,1,1,3,6,1,3,2,546,198,42,165000,11250,0,1,6,6
533253030,1980,1980,0,1,1009,44,2,1235,0,1235,1,0,1,1,4,3,3,2,484,133,78,214000,3760,0,0,8,5
533253050,1980,1980,0,1,860,176,1,1036,0,1036,1,0,1,1,4,1,1,2,484,133,108,188000,3640,0,0,8,5
533253090,1980,1980,0,1,807,419,1,1226,0,1226,1,0,1,1,4,1,3,2,484,133,78,190000,3874,0,0,8,5
533253160,1978,1978,0,1,652,48,1,1226,0,1226,1,0,1,1,4,1,3,2,484,133,60,170000,3876,0,0,8,5
534125210,1972,1972,144,1,962,191,3,1193,0,1193,1,0,2,2,6,0,3,2,501,140,153,146500,13110,0,1,5,6
534127190,1968,2003,0,1,297,1203,1,2156,0,2156,0,0,2,3,9,1,3,2,508,0,80,262500,20781,0,1,7,7
534127270,1968,1968,420,1,404,304,2,708,708,1416,0,1,2,3,7,1,3,2,776,0,169,179900,11700,1,1,6,6
534128210,1968,1984,220,1,619,435,1,1512,1142,2654,1,1,2,4,9,1,3,2,619,0,65,250000,11029,0,1,6,7
534175100,1967,1967,264,1,553,713,2,1334,0,1334,1,0,2,3,7,0,3,2,477,0,20,164500,10140,1,1,7,6
534176250,1969,1969,168,0,0,1164,1,1164,0,1164,0,1,1,3,6,0,3,2,528,0,0,140000,9600,1,1,7,5
534201130,1967,1967,0,1,400,100,2,980,0,980,0,0,2,3,6,0,3,1,384,68,0,135500,9750,1,1,5,5
534201230,1968,1968,0,1,758,293,2,1051,0,1051,1,0,1,3,6,0,3,2,504,0,0,142000,9600,1,1,5,5
